Acteur_ID,Acteurs,Act_CDB,Act_CDF,Act_Prenoms,Act_Noms,Act_Sx,Act_DDN,Act_DDD,Act_Prf,Act_Orig
102146,Ellen Garrison,,,Ellen,Garrison,F,,199x,RU:,Un
102147,Henry Stephenson,1917,1948,H.S.,Garroway,M,1871,1956,R:kindly old men,Br
102148,Greer Garson,1939,1978,Greer,Garson,F,1908,199x,R:gentle aristocratic good looks,Br(Ir)
102149,Jennie Garth,1994,,Jennie,Garth,F,1972,199x,R:sr,Am
102150,Lorraine Gary,1975,1979,Lorraine,Gary,F,,199x,R:general purpose,Am
102151,Harold Gary,,,Harold,Gary,M,,199x,RU:,Un
102152,Marie-Louise Gassen,,,Marie-Louise,Gassen,F,,199x,RU:,Un
102153,Vittoria Gassman,1948,1982,Vittoria,Gassman,M,1922,199x,R:matinee idol,It
102154,Lisa Gastoni,1954,1974,Lisa,Gastoni,F,1935,199x,R:lead,It
102155,Larry Gates,1952,1969,Larry,Gates,F,1915,199x,R:merchant,Am
102156,Nancy Gates,1942,1960,Nancy,Gates,F,1926,199x,R:lead,Am
102157,Marjorie Gateson,1931,1953,Marjorie,Gateson,F,1891,1977,R:dignified mien,Am
102158,Ann Harding,1929,1956,Dorothy,Gatley,F,1902,1981,R:gentlewoman,Am
102159,Alexander Gauge,1949,1957,Alexander,Gauge,F,1914,1960,R:heavyweight,Br
102160,Shirley Ross,1935,1945,Bernice,Gaunt,F,1909,1975,R:lead,Am
102161,Mikkel Gaup,1990,,Mikkel,Gaup,M,1973,199x,R:brave,No
102162,Fernand Gavet,,,Fernand,Gavet,M,,199x,RU:,Un
102163,Erica Gavin,1974,,Erica,Gavin,F,,199x,RU:,Am
102164,John Gavin,1960,,John,Gavin,M,1928,199x,R:lead,Am
102165,Peter Gawthorne,1929,1954,Peter,Gawthorne,M,1884,1962,R:pompous,Br
102166,Gregory Gaye,1936,1958,Gregory,Gaye,M,1900,199x,R:character,Am
102167,George Gaynes,,,George,Gaynes,M,,199x,RU:,Un
102168,Ben Gazzara,1957,1983,Ben,Gazzara,M,1930,199x,R:rebellious types,Am
102169,Michael Gazzo,,,Michael,Gazzo,M,,199x,RU:,Un
102170,Buck Jones,1920,1941,Charles,Gebhardt,M,1889,1942,R:western,Am
102171,Ellen Geer,,,Ellen,Geer,F,,199x,RU:,Un
102172,Judy Geeson,1967,1976,Judy,Geeson,F,1948,199x,R:lead,Br
102173,Booth,1960,1978,David,Geeves-Booth,M,1930,,R:innocent or villainous,Br
102174,Meg Gehrts,1913,1914,Emma Auguste,Gehrts,F,1891,1966,R:white wmoman in Africa,Ge
102175,June Allyson,1943,1978,Ella,Geisman,F,1917,199x,R:tomboy tease,Am
102176,Daniel Gelin,1949,1971,Daniel,Gélin,M,1921,199x,R:lead,Fr
102177,Jack Gilford,1953,1982,Jacob,Gellman,M,1907,1990,R:comic,Am
102178,Guiliano Gemma,1962,1972,Guiliano,Gemma,M,1940,199x,R:speghetti westerns,It
102179,Laura Gemser,1975,1978,Laura,Gemser,F,,199x,R:nude,
102180,Louis Jourdan,,,Louis,Gendre,M,1919,199x,R:smooth,Fr
102181,Leo Genn,1935,1970,Leo,Genn,M,1905,1978,R:bland,Br
102182,Linda Gentile,,,Linda,Gentile,F,,199x,RU:,Un
102183,Diana Hyland,1964,1976,Diana,Gentner,F,1936,1977,RU:,Am
102184,Geoffrey Hibbert,1941,1959,Hibbert,Geoffrey,M,1922,1969,R:character,Br
102185,Muriel George,1932,1955,Muriel,George,F,1883,1965,R:plump,Br
102186,Grace George,1943,1943,Grace,George,F,1879,1961,RU:,Am
102187,Susan George,1967,1982,Susan,George,F,1950,199x,R:lead,Br
102188,Rita George,,,Rita,George,F,,199x,RU:,Un
102189,Chief Dan George,1969,1979,Chief,George,M,1899,1981,RU:,Ca (Indian)
102190,Christopher George,1968,1983,Christopher,George,M,1929,1983,R:lead,Am
102191,Nathan George,,,Nathan,George,M,,199x,RU:,Un
102192,Carmelita Geraghty,1925,,Carmelita,Geraghty,F,,199x,R:villain,Am
102193,Garry Marsh,1930,1955,Leslie March,Geraghty,M,1902,1981,R:robust,Br
102194,Gil Gerard,1977,1983,Gil,Gerard,M,1943,199x,R:lead,Am
102195,Bill Gerber,,,Bill,Gerber,M,,199x,RU:,Un
102196,Richard Gere,1975,1983,Richard,Gere,M,1949,199x,R:lead,Am
102197,Mike Romanoff,1948,1967,Harry,Gerguson,M,1890,1972,R:amiable con man,Am
102198,Flo Gerish,,,Flo,Gerish,F,,199x,RU:,Un
102199,Gene Gerrard,1931,1937,Gene,Gerrard,M,1892,1971,R:comedian,Br
102200,John Getz,,,John,Getz,M,,199x,RU:,Un
102201,Will Geer,1932,1978,William,Ghere,M,1902,1978,R:sinister old men,Am
102202,Alice Ghostley,1954,1972,Alice,Ghostley,F,1926,199x,R:revue comedienne,Am
102203,Stathis Giallelis,1963,1967,Stathis,Giallelis,M,1939,199x,RU:,Gr
102204,Giancarlo Giannini,1966,1984,Giancarlo,Giannini,M,1942,199x,R:lead,It
102205,Kay Francis,1929,1946,Katherine,Gibbs,F,1899,1968,R:serious-faced,Am
102206,Judi Gibbs,,,Judi,Gibbs,F,,199x,RU:,Un
102207,Henry Gibson,1964,1981,Henry,Gibson,M,1935,199x,R:diminutive comedy character,Am
102208,Mel Gibson,1980,1982,Mel,Gibson,M,1951,199x,R:lead,Au
102209,Colin Gibson,,,Colin,Gibson,M,,199x,RU:,Un
102210,John Gielgud,1924,1991,Sir John,Gielgud,M,1904,199x,R:distinguished,Br
102211,Stefan Gierasch,,,Stefan,Gierasch,M,,199x,RU:,Un
102212,Gloria Gifford,,,Gloria,Gifford,F,,199x,RU:,Un
102213,Frank Gifford,,,Frank,Gifford,M,,199x,RU:,Un
102214,Melissa Gilbert,,,Melissa,Gilbert,F,,199x,RU:,Un
102215,Billy Gilbert,1929,1962,Billy,Gilbert,M,1893,1971,R:character comedian,Am
102216,Connie Gilchrist,1941,1970,Connie,Gilchrist,F,1901,199x,R:character,Am
102217,Bruce Gilchrist,,,Bruce,Gilchrist,M,,199x,RU:,Un
102218,Ellen Burstyn,1964,1984,Edna,Gilhooley,F,1932,199x,R:lead,Am
102219,Maude Gill,,,Maude,Gill,F,,199x,RU:,Un
102220,Elizabeth Allen,1960,1972,Elizabeth,Gillease,F,1934,199x,R:lead,Am
102221,Dana Gillespie,,,Dana,Gillespie,F,,199x,RU:,Un
102222,Anita Gillette,,,Anita,Gillette,F,,199x,RU:,Un
102223,William Gillette,1916,1916,William,Gillette,M,1855,1937,R:personified Sherlock Holmes,Am
102224,Stu Gilliam,,,Stu,Gilliam,M,,199x,RU:,Un
102225,Terry Gilliam,,,Terry,Gilliam,,,199x,RU:,Un
102226,Jean Gillie,1935,1947,Jean,Gillie,F,1915,1949,R:lead,Br
102227,Claude Gillingwater,1921,1939,Claude,Gillingwater,M,1870,1939,R:irascible old man,Am
102228,Margalo Gillmore,1932,1956,Margalo,Gillmore,F,1897,1986,RU:,Am
102229,Virginia Gilmore,1941,,Virginia,Gilmore,F,,1986,RU:,Am
102230,Lowell Gilmore,1947,1954,Lowell,Gilmore,M,1907,1960,R:general purpose,Am
102231,Ian Gilmour,,,Ian,Gilmour,M,,199x,RU:,Un
102232,Hermione Gingold,1936,1976,Hermione,Gingold,F,1897,1987,R:revue comedienne,Br
102233,Robert Ginty,,,Robert,Ginty,M,,199x,RU:,Un
102234,Daniele Delorme,1948,1977,Gabrielle,Girard,F,1926,199x,R:lead,Fr
102235,Annie Girardot,1956,1981,Annie,Girardot,F,1931,199x,R:lead,Fr
102236,Etienne Girardot,1912,1940,Etienne,Girardot,M,1856,1939,R:dapper,Br-Fr
102237,Terence Hill,1963,1980,Mario,Girotti,M,1941,199x,R:lead,It
102238,Dorothy Gish,1912,1963,Dorothy,Gish,F,1898,1968,R:silent,Am
102239,Kathryn Givney,1948,1959,Kathryn,Givney,F,1897,1978,R:general purpose,Am
102240,Anton Glanzelius,,,Anton,Glanzelius,M,,199x,RU:,Un
102241,Yves Glary,,,Yves,Glary,M,,199x,RU:,Fr
102242,Gil Glasco,,,Gil,Glasco,M,,199x,RU:,Un
102243,Sabine Glaser,,,Sabine,Glaser,F,,199x,RU:,Un
102244,Paul Michael Glaser,1971,1982,Paul,Glaser,M,1943,199x,R:lead,Am
102245,Ron Glass,,,Ron,Glass,M,,199x,RU:,Un
102246,Lucille Gleason,1929,1945,Lucille,Gleason,F,1886,1947,R:character,Am
102247,Jackie Gleason,1941,1983,Jackie,Gleason,M,1916,1987,R:heavyweight comedian,Am
102248,Jimmie Gleason,1930,1958,James Austin,Gleason,M,1886,1959,R:hard-boiled comedy,Am
102249,Russell Gleason,1929,1944,Russell,Gleason,M,1908,1945,R:juvenile actor,Am
102250,Paul Gleason,,,Paul,Gleason,M,,199x,RU:,Un
102251,Roy Glenister,,,Roy,Glenister,M,,199x,RU:,Un
102252,Roy Glenn,1952,1971,Roy,Glenn,M,1901,1970,R:character,Am
102253,Scott Glenn,1973,1982,Scott,Glenn,M,1942,199x,R:lead,Am
102254,Sharon Gless,,,Sharon,Gless,F,,199x,RU:,Un
102255,Danny Glover,1976,1990,Danny,Glover,M,1947,199x,R:brave black sidekick,Am
102256,Julian Glover,1963,1981,Julian,Glover,M,1935,199x,R:general purpose,Br
102257,Bruce Glover,,,Bruce,Glover,M,,199x,RU:,Un
102258,Crispin Glover,,,Crispin,Glover,M,,199x,RU:,Un
102259,John Glover,1980,,John,Glover,M,,199x,RU:,Un
102260,Carlin Glynn,1986,,carlin,Glynn,F,,199x,R:wife,
102261,Mary Glynne,1919,1937,Mary,Glynne,F,1898,1954,R:well-bred,Br
102262,Toto,1950,,fn,gn,M,,199x,R:comic,It
102263,George Gobel,1956,1957,George,Gobel,M,1919,1991,R:little comic,Am
102264,Jody Lawrence,1951,1962,Josephine Lawrence,Goddard,F,1930,199x,R:lead,Am
102265,Willoughby Goddard,1957,1959,Willoughby,Goddard,M,1932,199x,R:character,Br
102266,Peter Godfrey,1939,1956,Peter,Godfrey,M,1899,1970,RU:,Br
102267,Jacques Godin,,,Jacques,Godin,M,,199x,RU:,Un
102268,Bernard Goetzke,1926,,Bernard,Goetzke,M,,199x,RU:,Un
102269,Norris Goff,1940,1942,Norris,Goff,M,1906,1978,R:hillbilly: Abner,Am
102270,John Goff,,,John,Goff,M,,199x,RU:,Un
102271,Chips Rafferty,1940,1970,John,Goffage,M,1909,1971,R:rangy,Au
102272,Mary Odette,1915,1928,Mary,Goimbault,F,1901,199x,RU:,Fr
102273,Gila Golan,1965,1969,Gila,Golan,F,1940,199x,R:lead,Am
102274,Whoopi Goldberg,1985,1991,Whoopi,Goldberg,F,1950,199x,R:black character,Am
102275,Jeff Goldblum,1974,1983,Jeff,Goldblum,M,1952,199x,R:lanky,Am
102276,Edward G. Robinson,1923,1973,Emmanuel,Goldenberg,M,1893,1973,R:tough,Rm
102277,Charles Goldner,1940,1954,Charles,Goldner,M,1900,1955,R:character,Os
102278,Lelia Goldoni,1959,1981,Lelia,Goldoni,F,1938,199x,RU:,Am
102279,Matt Goldsby,,,Matt,Goldsby,M,,199x,RU:,Un
102280,Clio Goldsmith,,,Clio,Goldsmith,F,,199x,RU:,Un
102281,Marc Lawrence,1933,1976,Max,Goldsmith,M,1910,199x,R:Italian ganster,Am
102282,Elliott Gould,1966,1982,Elliott,Goldstein,M,1938,199x,R:unhandsomeness,Am
102283,Bobcat Goldthwait,,,Bobcat,Goldthwait,M,,199x,RU:,Un
102284,Arlene Golonka,,,Arlene,Golonka,F,,199x,RU:,Un
102285,Minna Gombell,1931,1952,Minna,Gombell,F,1900,1973,R:hard-boiled roles,Am
102286,Thomas Gomez,1942,1970,Thomas,Gomez,M,1905,1971,R:character,Am
102287,Peter Gonzales,1972,,Peter,Gonzales,M,,199x,R:sr,Am
102288,Michael Goodliffe,1948,1975,Michael,Goodliffe,M,1914,1976,R:officer,Br
102289,Theda Bara,1915,1926,Theodosia,Goodman,F,1890,1955,R:vamp,Am
102290,Benny Goodman,1938,1955,Benny,Goodman,M,1909,199x,R:clarinettist,Am
102291,Dody Goodman,,,Dody,Goodman,,,199x,RU:,Un
102292,Marjorie Reynolds,1940,1962,Marjorie,Goodspeed,F,1921,199x,R:lead,Am
102293,Estelle Winwood,1934,1976,Estelle,Goodwin,F,1882,1984,R:eccentric ladylike flutterer,Br
102294,Suki Goodwin,,,Suki,Goodwin,F,,199x,RU:,Un
102295,Harold Goodwin,1950,1969,Harold,Goodwin,M,1917,199x,R:cockney serviceman,Br
102296,Bill Goodwin,1942,1956,Bill,Goodwin,M,1910,1958,R:genial type,Am
102297,Allen Garfield,1972,1983,Allen,Goorwitz,M,1939,199x,R:heavy-set,Am
102298,Allen Goorwitz,,,Allen,Goorwitz,M,,199x,RU:,Un
102299,Leo Gorcey,1937,1969,Leo,Gorcey,M,1915,1969,R:tough,Am
102300,Colin Gordin,,,Colin,Gordin,M,,199x,RU:,Un
102301,Mary Gordon,1925,1947,Mary,Gordon,F,1882,1963,R:tiny,Br; Scots
102302,Bruce Gordon,1950,1966,Bruce,Gordon,M,1919,199x,R:character,Am
102303,C. Henry Gordon,1931,1940,C. Henry,Gordon,M,1882,1940,R:maniacally evil villain,Am
102304,Colin Gordon,1947,1967,Colin,Gordon,M,1911,1972,R:mildly cynical civil servant,Br
102305,Leo Gordon,1953,1981,Leo,Gordon,M,1922,199x,R:thick-set,
102306,Dexter Gordon,1982,,Dexter,Gordon,M,,1990,R:musican,
102307,Don Gordon,,,Don,Gordon,M,,199x,RU:,Un
102308,Keith Gordon,,,Keith,Gordon,M,,199x,RU:,Un
102309,Robert Gordon,,,Robert,Gordon,M,,199x,RU:,Un
102310,Marius Goring,1936,1978,Marius,Goring,M,1912,199x,R:neurotic or fey roles,Br
102311,Lynee Gorman,,,Lynee,Gorman,F,,199x,RU:,Un
102312,Cliff Gorman,1969,1980,Cliff,Gorman,M,1936,199x,R:lead,Am
102313,Karen Gorney,1977,1977,Karen Lynn,Gorney,F,,199x,R:lead,Am
102314,Frank Gorshin,1957,1981,Frank,Gorshin,M,1935,199x,R:wiry,Am
102315,Marjoe Gortner,1973,1979,Marjoe,Gortner,F,1941,199x,RU:,Am
102316,Lou Gossett,1968,1983,Louis,Gosset,M,1936,199x,R:soldier,Am
102317,Lou Gossett jr.,,,Louis,Gosset,M,,199x,RU:,Un
102318,Walter Gotell,1959,1980,Walter,Gotell,M,,199x,R:KGB menace,Br
102319,Ferdinand Gottschalk,1926,1936,Ferdinand,Gottschalk,M,1869,1944,R:balddomed,Br
102320,Jetta Goudal,1924,1932,Jetta,Goudal,F,1898,199x,R:lead,Fr
102321,Michael Gough,1946,1983,Michael,Gough,M,1917,199x,R:homicidal roles,Br
102322,Jean Yanne,1965,1976,Jean,Gouille,M,1933,199x,R:heavy-set,Fr
102323,Harold Gould,1971,1980,Harold,Gould,M,1923,199x,R:light character,Am
102324,Jason Gould,1991,,Jason,Gould,M,,,R:young,Am
102325,Michael Gover,,,Michael,Gover,M,,199x,RU:,Un
102326,Gibson Gowland,1917,1937,Gibson,Gowland,M,1872,1951,R:character,Br
102327,Harry Goz,,,Harry,Goz,M,,199x,RU:,Un
102328,Patricia Gozzi,1962,1965,Patricia,Gozzi,F,1950,199x,R:juvenile,Fr
102329,Betty Grable,1930,1955,Ruth Elizabeth,Grable,F,1916,1973,R:pin-up,Am
102330,Nickolas Grace,,,Nickolas,Grace,M,,199x,RU:,Un
102331,Gerrit Graham,,,Gerrit,Graham,M,,199x,RU:,Un
102332,Margot Grahame,1930,1957,Margot,Grahame,F,1911,199x,R:lead,Br
102333,Alexander Granach,1923,1944,Alexander,Granach,M,1890,1945,R:character,Po
102334,Kathryn Grant,1953,1960,Olive,Grandstaff,F,1933,199x,R:lead,Am
102335,Farley Granger,1943,1978,Farley,Granger,M,1928,199x,R:weird lead,Am
102336,Lawrence Grant,1921,1945,Lawrence,Grant,M,1870,1952,R:character,Br
102337,Richard E. Grant,1992,,Richard E.,Grant,M,,199x,R:competent,Br
102338,Louis Hayward,1933,1973,Seafield,Grant,M,1909,1985,R:mild,SA
102339,Bonita Granville,1932,1967,Bonita,Granville,F,1923,1988,R:child actress,Am
102340,Charley Grapewin,1930,1951,Charley,Grapewin,M,1869,1956,R:character,Am
102341,Reginald Purdell,1931,1948,R.,Grasdorf,M,1896,1953,R:light character,Br
102342,Peter Graves,1941,1976,Peter,Graves,M,1911,199x,R:light comic,Br
102343,Dolores Gray,1954,1957,Dolores,Gray,F,1924,199x,R:statuesque,Am
102344,Nadia Gray,1949,1967,Nadia,Gray,F,1923,199x,R:lead,Ru-Rm
102345,Billy Gray,1946,1962,Billy,Gray,M,1940,199x,R:juvenile actor,Am
102346,Charles Gray,1960,1978,Donald M.,Gray,M,1928,199x,R:smooth unsympathetic,Br
102347,Joel Gray,,,Joel,Gray,M,,1998,R:dancer,Am
102348,Erin Gray,,,Erin,Gray,,,199x,RU:,Un
102349,Juliette Greco,1949,1960,Juliette,Greco,F,1927,199x,R:singer,Fr
102350,Catherine Doucet,1933,1949,Catherine,Green,F,1875,1958,R:imposing presence,Am
102351,Marika Green,,,Marika,Green,F,,199x,RU:,Un
102352,Danny Green,1937,1959,Danny,Green,M,1903,199x,R:cheerful,Br
102353,Martyn Green,1939,1968,Martyn,Green,M,1899,1975,R:light opera singer,Br
102354,Nigel Green,1956,1971,Nigel,Green,M,1924,1972,R:dominant,Br
102355,Leon Green,1967,1976,Leon,Green,M,,199x,R:stalwart,Br
102356,Gilbert Green,,,Gilbert,Green,M,,199x,RU:,Un
102357,Keith Green,,,Keith,Green,M,,199x,RU:,Un
102358,Seth Green,,,Seth,Green,M,,199x,RU:,Un
102359,Jean Arthur,1923,1966,Gladys,Greene,F,1905,1991,R:squeaky petite feminist,Am
102360,Mean Joe Greene,,,Mean,Greene,M,,199x,RU:,Un
102361,Graham Greene,1934,1973,Graham,Greene,M,1904,199x,R:distinguished,Br
102362,Lorne Greene,1954,1981,Lorne,Greene,M,1915,1987,R:solidly built,Ca
102363,Richard Greene,1938,1972,Richard,Greene,M,1914,1985,R:good-looking,Br
102364,Jean Parker,1932,1965,Lois Mae,Greene,M,1912,199x,R:lead,Am
102365,H.Richard Greene,,,H.Richard,Greene,M,,199x,RU:,Un
102366,Michael Greene,,,Michael,Greene,M,,199x,RU:,Un
102367,George Sidney,1923,1937,Sammy,Greenfield,M,1878,1960,R:comedian,Am
102368,Raymond Greenleaf,1941,1950,Raymond,Greenleaf,M,1892,1963,R:lead,Am
102369,Sidney Greenstreet,1941,1950,Sidney,Greenstreet,M,1879,1954,R:immense,Br
102370,Michael Kidd,1953,1979,Milton,Greenwald,M,,199x,R:dancer,Am
102371,Charlotte Greenwood,1918,1956,Charlotte,Greenwood,F,1890,1978,R:tall comedienne,Am
102372,Joan Greenwood,1940,1978,Joan,Greenwood,F,1921,1987,R:plummy-voiced,Br
102373,John Greenwood,1930,1952,John,Greenwood,M,1889,1975,R:composer,Br
102374,Jane Greer,1945,1974,Bettyjane,Greer,F,1924,199x,R:cool,Am
102375,Clare Greet,,,Clare,Greet,F,,199x,RU:,Un
102376,Everley Gregg,1932,1945,Everley,Gregg,F,1898,1959,R:character,Br
102377,Nora Gregor,1929,1939,Nora,Gregor,F,1890,1949,R:lead,Os
102378,Celia Gregory,,,Celia,Gregory,F,,199x,RU:,Un
102379,Dora Gregory,,,Dora,Gregory,F,,199x,RU:,Un
102380,James Gregory,1948,1979,James,Gregory,M,1911,199x,R:heavy,Am
102381,Andre Gregory,,,Andre,Gregory,M,,199x,RU:,Un
102382,Mark Gregory,,,Mark,Gregory,M,,199x,RU:,
102383,Michael Craig,1953,1977,Michael,Gregson,M,1928,199x,R:light lead,Br
102384,John Gregson,1948,1971,John,Gregson,M,1919,1975,R:likeable,Br; Scots
102385,Colin Clive,1930,1937,Clive,Greig,M,1898,1937,R:fraught,Br
102386,Robert Greig,1930,1948,Robert,Greig,M,1880,1958,R:servant,Au
102387,Anne Grey,,,Anne,Grey,F,,199x,RU:,Un
102388,Jennifer Grey,1987,,Jennifer,Grey,F,1960,199x,R:singer and dancer,Am
102389,Virginia Grey,1927,1970,Virginia,Grey,F,1917,199x,R:lissome blonde,Am
102390,Renée Houston,1934,1971,Katherina Houston,Gribbin,F,1901,1980,R:vaudeville and revue artiste,Br
102391,Robert Grieg,,,Robert,Grieg,M,,199x,RU:,Un
102392,Helmut Griem,1969,1979,Helmut,Griem,M,,199x,R:lead,Ge
102393,Pam Grier,1970,1983,Pam,Grier,F,1949,199x,R:lead,Am
102394,Rosie Grier,,,Rosie,Grier,F,,199x,RU:,Un
102395,David Alan Grier,,,David Alan,Grier,M,,199x,RU:,Un
102396,Debra Paget,1948,1964,Debralee,Griffin,F,1933,199x,R:lead,Am
102397,Corinne Griffith,1922,1952,Corinne,Griffith,F,1898,1979,R:lead,Am
102398,Melanie Griffith,1975,1990,Melanie,Griffith,F,,199x,R:innocent blonde,Am
102399,Kirstin Griffith,,,Kirstin,Griffith,F,,199x,RU:,Un
102400,Simone Griffith,,,Simone,Griffith,F,,199x,RU:,Un
102401,Andy Griffith,1957,1979,Andy,Griffith,M,1926,199x,R:tall,Am
102402,Hugh Griffith,1940,1977,Hugh,Griffith,M,1912,1980,R:flamboyant,Br
102403,Kenneth Griffith,1941,1973,Kenneth,Griffith,M,1921,199x,R:sharp-eyed,Br; Welsh
102404,Tracy Griffith,,,Tracy,Griffith,M,,199x,RU:,Un
102405,Jane Griffiths,1954,1963,Jane,Griffiths,F,1929,1975,R:lead,Br
102406,Ele Grigsby,,,Ele,Grigsby,F,,199x,RU:,Un
102407,Dan Grimaldi,,,Dan,Grimaldi,M,,199x,RU:,Un
102408,Gary Grimes,1971,1976,Gary,Grimes,M,1955,199x,R:juvenile lead,Am
102409,Jonathan Griss,,,Jonathan,Griss,M,,199x,RU:,Un
102410,Claire Griswold,1963,,Claire,Griswold,F,,199x,R:cold beauty,Un
102411,George Grizzard,1960,1980,George,Grizzard,M,1925,199x,R:sneaky roles,Am
102412,Charles Grodin,1968,1981,Charles,Grodin,M,1935,199x,R:lead,Am
102413,Ake Groenberg,,,Ake,Groenberg,,,199x,RU:,Un
102414,Herbert Gronemeyer,,,Herbert,Gronemeyer,M,,199x,RU:,Un
102415,Alison Skipworth,1930,1938,Alison,Groom,F,1875,1952,R:chubby,Br
102416,Sam Groom,,,Sam,Groom,M,,199x,RU:,Un
102417,Muriel Gross,,,Muriel,Gross,F,,199x,RU:,Un
102418,Jeff Chandler,1947,1961,Ira,Grossel,M,1918,1961,R:lead,Am
102419,Linda Grovenor,,,Linda,Grovenor,F,,199x,RU:,Un
102420,JeanPierre Melville,1947,1972,J.P.,Grumbach,M,1917,1973,RU:,Un
102421,Gustav Grundgens,1931,,Gustav,Gründgens,M,,199x,RU:,Ge
102422,Wallace Ford,1932,1966,Sam,Grundy,M,1897,1966,R:general purpose,Br
102423,Oliver Gruner,1988,1999,Oliver,Gruner,M,1960,199x,R:king-fu fighter,Fr
102424,Dominic Guard,1970,1975,Dominic,Guard,M,1925,199x,R:lead,Am
102425,Harry Guardino,1958,1980,Harry,Guardino,M,1925,199x,R:lead,Am
102426,Robert Blake,1943,1983,Michael (Bobby),Gubitosi,M,1933,199x,R:unusual roles,Am
102427,Francois Guerin,1959,,Franc cois,Guérin,M,,199x,R:sr,Fr
102428,Ruy Guerra,,,Ruy,Guerra,M,,199x,RU:,Un
102429,Christopher Guest,,,Christopher,Guest,M,,199x,RU:,Un
102430,Lance Guest,,,Lance,Guest,M,,199x,RU:,Un
102431,Nicholas Guest,,,Nicholas,Guest,M,,199x,RU:,Un
102432,Nancy Guild,1946,1971,Nancy,Guild,F,1925,199x,R:lead,Am
102433,Jack Guilford,,,Jack,Guilford,M,,1990,RU:,Am
102434,Paul Guilfoyle,1936,1955,Paul,Guilfoyle,M,1902,1961,R:sly,Am
102435,Robert Guillaume,1979,1980,Robert,Guillaume,M,,199x,R:lead,Am
102436,Fernando Guillén,,,Fernando,Guillén,M,,199x,RU:,Un
102437,Alec Guinness,1933,1983,Sir Alec,Guinness,M,1914,199x,R:character,Br
102438,Gene Raymond,1931,1970,Raymond,Guion,M,1908,199x,R:lead,Am
102439,Clu Gulager,1964,1980,Clu,Gulager,M,1929,199x,R:devious,Am
102440,Judy Garland,1936,1963,Frances,Gumm,F,1922,1969,R:singer,Am
102441,Gladys Henson,1945,1963,Gladys,Gunn,F,1897,1983,R:plump,Ir
102442,Moses Gunn,1970,1982,Moses,Gunn,M,1929,1993,RU:,Am
102443,Gunnar Bjornstrand,1952,1982,Gunnar,Gunnar Björnstrand,M,,1986,R:lead,Sw
102444,Robert Gunner,,,Robert,Gunner,M,,199x,RU:,Un
102445,Natalie Wood,1943,1983,Natasha,Gurdin,M,1938,1981,R:elegant,Am
102446,Sigrid Gurie,1938,1948,Sigrid,Gurie,F,1911,1969,R:lead,Am-No
102447,Greta Garbo,1922,1941,Greta,Gustafson,F,1905,1990,R:aloof beauty,Sw
102448,Ray Guth,,,Ray,Guth,,,199x,RU:,Un
102449,Barbara Bouchet,1965,1976,Barbara,Gutscher,F,1943,199x,R:glamour girl,GeAm
102450,Steve Guttenberg,,,Steve,Guttenberg,M,,199x,RU:,Un
102451,Edmund Gwenn,1916,1957,Edmund,Gwenn,M,1875,1959,R:nice,Br
102452,Jack Gwillin,,,Jack,Gwillin,M,,199x,RU:,Un
102453,Fred Gwynne,1954,1992,Frederick Hubbard,Gwynne,M,1927,1993,R:straight comic,Am
102454,Michael Gwynne,1954,1969,Michael,Gwynne,M,1916,1976,RU:,Br
102455,Peter Gwynne,,,Peter,Gwynne,M,,199x,RU:,Un
102456,Steve Geray,1934,1963,Stefan,Gyergyay,M,1904,1973,R:mild-mannered,Hu
102457,Greta Gynt,1939,1966,Greta,Gynt,F,1916,199x,R:lead,No
102458,James Haake,,,James,Haake,M,,199x,RU:,Un
102459,Dolly Haas,1930,1953,Dolly,Haas,F,1910,199x,R:lead,Ge
102460,Hugo Haas,1939,1961,Hugo,Haas,M,1901,1968,R:character,Cz
102461,Joan Hackett,1967,1982,Joan,Hackett,F,1934,1983,R:unglamorous roles,Am
102462,Buddy Hackett,1953,1978,Leonard,Hackett,M,1924,199x,R:tubby,Am
102463,Raymond Hackett,1928,1931,Raymond,Hackett,M,1902,1958,R:lead,Am
102464,Gene Hackman,1961,1983,Gene,Hackman,M,1930,199x,R:virile,Am
102465,Sayle Haddon,,,Sayle,Haddon,,,199x,RU:,Un
102466,Sara Haden,1934,1958,Sara,Haden,F,1897,1981,R:quiet,Am
102467,Ross Hagen,,,Ross,Hagen,M,,199x,RU:,Un
102468,Julie Hagerty,,,Julie,Hagerty,F,,199x,RU:,Un
102469,Merle Haggard,,,Merle,Haggard,M,,199x,RU:,Un
102470,Dan Haggerty,1970,1980,Dan,Haggerty,M,,199x,R:hefty,Am
102471,Brahim Haggiag,,,Brahim,Haggiag,M,,199x,RU:,Un
102472,Larry Hagman,1964,1978,Larry,Hagman,M,1930,199x,R:square comedy lead,Am
102473,Gisela Hahn,,,Gisela,Hahn,F,,199x,RU:,Un
102474,Charles Haid,,,Charles,Haid,M,,199x,RU:,Un
102475,Sig Haig,,,Sig,Haig,M,,199x,RU:,Un
102476,Kenneth Haigh,1956,1973,Kenneth,Haigh,M,1929,199x,R:angry young man,Br
102477,William Haines,1923,1935,William,Haines,M,1900,1973,R:lead,Am
102478,Ron Haines,,,Ron,Haines,M,,199x,RU:,Un
102479,Ilona Massey,1935,1959,Ilona,Hajmassey,F,1912,1974,R:lead,Hu
102480,Barbara Hale,1943,1969,Barbara,Hale,F,1922,199x,R:lead,Am
